file_name,unit_number,unit_title,lesson_number,lesson_title,skill,concept,learning_objective,difficulty_level,evidence_from_transcript
NA - الصف 3 ｜ الرياضيات ｜ جمع عددين ضمن 9999 دون حمل ｜ الفصل 1.txt,الفصل 1,الرياضيات,,جمع عددين ضمن 9999 دون حمل,تمثيل الأعداد وجمعها باستخدام المعداد,القيمة المنزلية (آحاد الألوف),إيجاد ناتج جمع عددين ضمن 9999 دون حمل,Medium,هيا بنا أعزائي الطلاب نجمع العددين باستخدام ماذا؟ صديقنا المعداد. أحضرنا المعداد وقمنا بتمثيل العدد 1013 عليه... وبما أن الجمع هو عملية إضافة، إذن سأقوم بإضافة العدد الثاني وهو 1631.
NA - الصف 3 ｜ الرياضيات ｜ جمع عددين ضمن 9999 دون حمل ｜ الفصل 1.txt,الفصل 1,الرياضيات,,جمع عددين ضمن 9999 دون حمل,جمع الأعداد عموديًا باستخدام لوحة المنازل مع مراعاة ترتيب المنازل,لوحة المنازل,إيجاد ناتج جمع عددين ضمن 9999 دون حمل,Medium,والآن سأمثل عملية الجمع على لوحة المنازل... ويجب أن أراعي ترتيب المنازل بحيث أكتب الآحاد تحت الآحاد، والعشرات تحت العشرات، والمئات تحت المئات، وآحاد الألوف تحت آحاد الألوف.
NA - الصف 3 ｜ الرياضيات ｜ جمع عددين ضمن 9999 دون حمل ｜ الفصل 1.txt,الفصل 1,الرياضيات,,جمع عددين ضمن 9999 دون حمل,حل المشكلات الحياتية بتوظيف عملية الجمع,تطبيق الرياضيات في الحياة الواقعية,أن نوظف عملية الجمع في حل المشكلات الحياتية,Medium,كم ترتفع قمة جبل الجرمق؟ لاحظوا هنا عن ماذا؟ عن البحر الميت... ماذا سأفعل أعزائي الطلاب؟ أحسنتم، سأقوم بإجراء عملية الجمع.
NA - الصف 3 ｜ الرياضيات ｜ جمع عددين ضمن 9999 دون حمل ｜ الفصل 1.txt,الفصل 1,الرياضيات,,جمع عددين ضمن 9999 دون حمل,التحقق من صحة عملية الجمع باستخدام خاصية التبديل,خاصية التبديل في الجمع,التحقق من صحة عملية الجمع بالتبديل,Medium,هيا بنا نتحقق من صحة الحل باستخدام ماذا؟ التبديل. هيا بنا نبدل. سأكتب 420 زائد ماذا؟ 1208. وأقوم بإجراء عملية الجمع مرة أخرى.
NA - الصف 3 ｜ الرياضيات ｜ جمع عددين ضمن 9999 دون حمل ｜ الفصل 1.txt,الفصل 1,الرياضيات,,جمع عددين ضمن 9999 دون حمل,جمع الأعداد أفقيًا,الجمع الأفقي,إيجاد ناتج جمع عددين ضمن 9999 دون حمل,Medium,نلاحظ أن أمامنا عملية جمع أفقية. هيا بنا نقرأ عملية الجمع: 6143 زائد 2831.
NA - الصف 3 ｜ الرياضيات ｜ جمع عددين ضمن 9999 دون حمل ｜ الفصل 1.txt,الفصل 1,الرياضيات,,جمع عددين ضمن 9999 دون حمل,تقريب الأعداد لأعلى منزلة,التقريب (لأقرب ألف),التحقق من معقولية ناتج الجمع بالتقدير,Medium,ما تقريب العدد الأول لأعلى منزلة؟ ... 5013، منزلة المئات 0... إذن 5000. والعدد الثاني... منزلة المئات 7... إذن ستصبح الاثنان ثلاثة. 3000.
NA - الصف 3 ｜ الرياضيات ｜ جمع عددين ضمن 9999 دون حمل ｜ الفصل 1.txt,الفصل 1,الرياضيات,,جمع عددين ضمن 9999 دون حمل,التحقق من معقولية ناتج الجمع باستخدام التقدير,التقدير في الجمع,التحقق من معقولية ناتج الجمع بالتقدير,Medium,دعونا نتحقق من معقولية الجواب بماذا أعزائي؟ بالتقدير... ناتج الجمع قريب من 8000. أحسنتم، إنه قريب. إذن بما أن العدد 7798 قريب من العدد 8000، إذن الناتج الذي حصلت عليه هو ناتج معقول.
NA - الصف 3 ｜ الرياضيات ｜ جمع عددين ضمن 9999 دون حمل ｜ الفصل 1.txt,الفصل 1,الرياضيات,,جمع عددين ضمن 9999 دون حمل,إيجاد الأرقام المفقودة في مسائل الجمع,العلاقة بين الجمع والطرح (كمكمل),,Hard,أكتب العدد المناسب أين؟ في الدائرة. يوجد لدينا مسألة جمع وهناك بعض الأرقام في بعض المنازل مجهولة. هيا بنا نفكر معًا ونجدها. 5 زائد ماذا يساوي 8؟ فكروا. أحسنتم، 3.
NA - الصف 3 ｜ الرياضيات ｜ جمع عددين ضمن 9999 دون حمل ｜ الفصل 1.txt,الفصل 1,الرياضيات,,جمع عددين ضمن 9999 دون حمل,صياغة مسائل كلامية من عملية حسابية معطاة,الترجمة بين المسائل اللفظية والعمليات الحسابية,,Hard,مهمة اليوم تقول: أكتب مسألة يكون حلها العملية الحسابية 1948 زائد 8051، وأتحقق من صحة الحل في البداية بالتبديل، ومن معقولية الحل بالتقدير.
NA - الصف 3 ｜ الرياضيات ｜ معرض المجسمات - درس تفاعلي ｜  الفصل 2.txt,الفصل 2,,,معرض المجسمات,التعرف على المجسمات الهندسية,المجسمات الهندسية,أن يتعرف الطالب على المجسمات الهندسية وأسمائها المختلفة.,Easy,نحن نتواجد الآن في معرض المجسمات الهندسية. سوف نتجول معًا في أنحاء هذا المعرض الجميل ونتعرف على المجسمات الهندسية.
NA - الصف 3 ｜ الرياضيات ｜ معرض المجسمات - درس تفاعلي ｜  الفصل 2.txt,الفصل 2,,,معرض المجسمات,تحديد خصائص المكعب (الأوجه، الرؤوس، الأحرف),المكعب وخصائصه,أن يصف الطالب المكعب بناءً على عدد أوجهه ورؤوسه وأحرفه.,Easy,المكعب؟ ماذا تعني بالمكعب؟ هو مجسم يتكون من ستة أوجه على شكل مربعات متساوية، وله ثمانية رؤوس واثنا عشر حرفًا.
NA - الصف 3 ｜ الرياضيات ｜ معرض المجسمات - درس تفاعلي ｜  الفصل 2.txt,الفصل 2,,,معرض المجسمات,الربط بين المكعب وأمثلة من الواقع,تطبيقات المكعب في الحياة اليومية,أن يحدد الطالب أشياء من بيئته المحيطة على شكل مكعب.,Easy,أنا أعرض كل شيء يشبه المكعب، فهذا حجر النرد، وهذه علبة هدايا للأصدقاء، وهذه علبة مرطب لليدين، وكلها على شكل مكعبات بأحجام مختلفة.
NA - الصف 3 ｜ الرياضيات ｜ معرض المجسمات - درس تفاعلي ｜  الفصل 2.txt,الفصل 2,,,معرض المجسمات,تحديد خصائص متوازي المستطيلات (الأوجه، الرؤوس، الأحرف),متوازي المستطيلات وخصائصه,أن يصف الطالب متوازي المستطيلات بناءً على عدد أوجهه ورؤوسه وأحرفه.,Easy,متوازي المستطيلات؟ ماذا تعني بمتوازي المستطيلات؟ يتكون من ستة أوجه وثمانية رؤوس واثني عشر حرفًا.
NA - الصف 3 ｜ الرياضيات ｜ معرض المجسمات - درس تفاعلي ｜  الفصل 2.txt,الفصل 2,,,معرض المجسمات,الربط بين متوازي المستطيلات وأمثلة من الواقع,تطبيقات متوازي المستطيلات في الحياة اليومية,أن يحدد الطالب أشياء من بيئته المحيطة على شكل متوازي المستطيلات.,Easy,هذا الصندوق الجميل لديّ علبة عطور، وعلبة مرطب لليدين، ومعجون أسنان، وعلبة محارم، وكلها مجسمات جميلة على شكل متوازي المستطيلات.
NA - الصف 3 ｜ الرياضيات ｜ معرض المجسمات - درس تفاعلي ｜  الفصل 2.txt,الفصل 2,,,معرض المجسمات,تحديد خصائص الأسطوانة (القواعد، لا رؤوس، لا أحرف),الأسطوانة وخصائصها,أن يصف الطالب الأسطوانة من حيث شكل قواعدها وعدم وجود رؤوس أو أحرف.,Easy,الأسطوانة؟ ماذا تعني بالأسطوانة؟ ... لا يوجد للأسطوانة رؤوس.
NA - الصف 3 ｜ الرياضيات ｜ معرض المجسمات - درس تفاعلي ｜  الفصل 2.txt,الفصل 2,,,معرض المجسمات,فهم مكونات الأسطوانة وكيفية تكوينها,تركيب الأسطوانة,أن يوضح الطالب كيفية تكوين الأسطوانة من مكوناتها الأساسية (مستطيل ودائرتين).,Medium,يمكن تكوين الأسطوانة من قطعة كرتونية مستطيلة الشكل (تُطوى لتشكيل السطح الجانبي)، وقطعتين دائريتين (تشكلان القاعدتين). انظري كيف نركبها.
NA - الصف 3 ｜ الرياضيات ｜ معرض المجسمات - درس تفاعلي ｜  الفصل 2.txt,الفصل 2,,,معرض المجسمات,الربط بين الأسطوانة وأمثلة من الواقع,تطبيقات الأسطوانة في الحياة اليومية,أن يحدد الطالب أشياء من بيئته المحيطة على شكل أسطوانة.,Easy,أنا أعرض كؤوسًا وشموعًا وبطاريات وعلب رقائق ومعلبات مختلفة، كلها على شكل أسطوانة ولكنها مختلفة في الحجم.
NA - الصف 3 ｜ الرياضيات ｜ معرض المجسمات - درس تفاعلي ｜  الفصل 2.txt,الفصل 2,,,معرض المجسمات,تحديد خصائص الهرم الرباعي (القاعدة، الأوجه المثلثة، الرأس),الهرم الرباعي وخصائصه,أن يصف الطالب الهرم الرباعي بناءً على شكل قاعدته وأوجهه المثلثة وعدد رؤوسه.,Easy,وقاعدتها على شكل مربع أو مستطيل. ويتكون الهرم الرباعي من أربعة أوجه على شكل مثلثات وله رأس واحد كما ترين.
NA - الصف 3 ｜ الرياضيات ｜ معرض المجسمات - درس تفاعلي ｜  الفصل 2.txt,الفصل 2,,,معرض المجسمات,الربط بين الهرم وأمثلة من الواقع,تطبيقات الهرم في الحياة اليومية,أن يحدد الطالب أشياء من بيئته المحيطة على شكل هرم.,Easy,هذه النماذج لأهرامات مصر المشهورة، وقطع الحلوى هذه جميعها على شكل الهرم الرباعي.
